test_image,response,resptime
./../img_out/final_20_12_7_4/nature_7_r_12.jpeg,3,3.60134
./../img_out/final_20_12_7_4/nature_5_r_12.jpeg,3,1.427777
./../img_out/final_20_12_7_4/art_1_r_7.jpeg,3,1.206387
./../img_out/final_20_12_7_4/portrait_1_r_4.jpeg,2,2.60576
./../img_out/final_20_12_7_4/nature_7_12.jpeg,4,5.343415
./../img_out/final_20_12_7_4/portrait_6_20.jpeg,4,6.013188
./../img_out/final_20_12_7_4/art_10_7.jpeg,3,2.663203
./../img_out/final_20_12_7_4/portrait_4_r_12.jpeg,3,1.998029
./../img_out/final_20_12_7_4/nature_3_7.jpeg,3,1.037703
./../img_out/final_20_12_7_4/art_7_r.jpeg,4,3.451221
./../img_out/final_20_12_7_4/portrait_9_r.jpeg,5,1.642366
./../img_out/final_20_12_7_4/portrait_10_4.jpeg,1,2.08067
./../img_out/final_20_12_7_4/nature_7_20.jpeg,3,1.320212
./../img_out/final_20_12_7_4/nature_4_7.jpeg,3,1.920159
./../img_out/final_20_12_7_4/art_4_r_20.jpeg,4,1.63234
./../img_out/final_20_12_7_4/art_5_r_20.jpeg,4,0.986892
./../img_out/final_20_12_7_4/nature_1.jpeg,4,5.354759
./../img_out/final_20_12_7_4/nautre_9_r_4.jpeg,4,1.23277
./../img_out/final_20_12_7_4/art_7_r_7.jpeg,2,2.252601
./../img_out/final_20_12_7_4/portrait_4_12.jpeg,2,1.522784
./../img_out/final_20_12_7_4/nature_3_12.jpeg,3,2.097416
./../img_out/final_20_12_7_4/art_2_r.jpeg,4,2.109872
./../img_out/final_20_12_7_4/portrait_3_r_20.jpeg,4,4.523159
./../img_out/final_20_12_7_4/nature_5_r_4.jpeg,1,2.097805
./../img_out/final_20_12_7_4/art_6_r_20.jpeg,3,3.10537
./../img_out/final_20_12_7_4/portrait_5_r.jpeg,4,0.080288
./../img_out/final_20_12_7_4/art_1.jpeg,5,2.199818
./../img_out/final_20_12_7_4/portrait_8_7.jpeg,2,2.200882
./../img_out/final_20_12_7_4/nature_10_r_12.jpeg,4,6.243334
./../img_out/final_20_12_7_4/nature_7_r.jpeg,4,1.739164
./../img_out/final_20_12_7_4/portrait_2_20.jpeg,5,1.292278
./../img_out/final_20_12_7_4/nature_5_r.jpeg,5,1.109101
./../img_out/final_20_12_7_4/art_3_r_4.jpeg,2,8.103329
./../img_out/final_20_12_7_4/art_4_4.jpeg,4,1.005612
./../img_out/final_20_12_7_4/art_7_r_20.jpeg,4,1.884322
./../img_out/final_20_12_7_4/art_2_r_4.jpeg,2,2.32168
./../img_out/final_20_12_7_4/portrait_10_r_20.jpeg,3,4.139495
./../img_out/final_20_12_7_4/portrait_2_r.jpeg,5,1.927116
./../img_out/final_20_12_7_4/portrait_3_r_7.jpeg,2,1.687031
./../img_out/final_20_12_7_4/art_10_12.jpeg,4,3.009963
./../img_out/final_20_12_7_4/art_8_r_20.jpeg,4,1.162594
./../img_out/final_20_12_7_4/portrait_10_20.jpeg,4,3.231231
./../img_out/final_20_12_7_4/art_3_4.jpeg,2,8.242256
./../img_out/final_20_12_7_4/art_4_r_7.jpeg,5,1.667113
./../img_out/final_20_12_7_4/nature_6_r_20.jpeg,5,1.556528
./../img_out/final_20_12_7_4/nature_4_r_4.jpeg,2,1.952634
./../img_out/final_20_12_7_4/art_9_r_4.jpeg,1,1.136561
./../img_out/final_20_12_7_4/art_10_r.jpeg,3,1.405608
./../img_out/final_20_12_7_4/nature_7_7.jpeg,2,4.296844
./../img_out/final_20_12_7_4/portrait_7_r_12.jpeg,3,3.512798
./../img_out/final_20_12_7_4/nature_1_7.jpeg,2,2.14669
./../img_out/final_20_12_7_4/portrait_1_r.jpeg,4,10.564507
./../img_out/final_20_12_7_4/nature_2.jpeg,5,1.546825
./../img_out/final_20_12_7_4/art_9_r.jpeg,4,1.546682
./../img_out/final_20_12_7_4/art_4_7.jpeg,5,0.691073
./../img_out/final_20_12_7_4/nautre_9_7.jpeg,3,1.815712
