test_image,response,resptime
./img_out/final_20_12_7_4/portrait_7_12.jpeg,4,1.606907
./img_out/final_20_12_7_4/portrait_5_r_12.jpeg,3,1.570234
./img_out/final_20_12_7_4/art_5_r_7.jpeg,1,1.816818
./img_out/final_20_12_7_4/portrait_6_7.jpeg,1,0.783411
./img_out/final_20_12_7_4/art_6_r.jpeg,5,1.42273
./img_out/final_20_12_7_4/portrait_4_4.jpeg,1,1.04232
./img_out/final_20_12_7_4/portrait_9.jpeg,5,1.962491
./img_out/final_20_12_7_4/nature_6_12.jpeg,3,2.142854
./img_out/final_20_12_7_4/nature_2_12.jpeg,2,1.646933
./img_out/final_20_12_7_4/art_8_7.jpeg,1,1.135503
./img_out/final_20_12_7_4/nature_10_20.jpeg,3,1.822305
./img_out/final_20_12_7_4/art_2_12.jpeg,3,1.434481
./img_out/final_20_12_7_4/nature_4.jpeg,4,1.677643
./img_out/final_20_12_7_4/portrait_8_r_4.jpeg,1,1.462839
./img_out/final_20_12_7_4/art_9_7.jpeg,2,1.471005
./img_out/final_20_12_7_4/portrait_7_20.jpeg,4,1.406654
./img_out/final_20_12_7_4/nature_5_20.jpeg,5,3.006508
./img_out/final_20_12_7_4/art_6_12.jpeg,1,1.324712
./img_out/final_20_12_7_4/portrait_8_r_12.jpeg,2,6.256661
./img_out/final_20_12_7_4/nautre_8.jpeg,2,1.652682
./img_out/final_20_12_7_4/nature_6_r_12.jpeg,2,1.340291
./img_out/final_20_12_7_4/nature_4_r.jpeg,3,2.238462
./img_out/final_20_12_7_4/portrait_5_r_7.jpeg,2,1.538112
./img_out/final_20_12_7_4/portrait_1.jpeg,4,1.176228
./img_out/final_20_12_7_4/art_4_20.jpeg,4,2.685812
./img_out/final_20_12_7_4/portrait_9_7.jpeg,2,1.584574
./img_out/final_20_12_7_4/nature_6_r_7.jpeg,2,1.895235
./img_out/final_20_12_7_4/nature_7_r_20.jpeg,3,1.435076
./img_out/final_20_12_7_4/nature_4_r_12.jpeg,3,0.831064
